"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"China","Conventional crude oil - production","1990","Metric tons,  thousand","138306",""
"Colombia","Conventional crude oil - production","2018","Metric tons,  thousand","43196",""
"Colombia","Conventional crude oil - production","2017","Metric tons,  thousand","44029",""
"Colombia","Conventional crude oil - production","2016","Metric tons,  thousand","45796",""
"Colombia","Conventional crude oil - production","2015","Metric tons,  thousand","52818.061465721",""
"Colombia","Conventional crude oil - production","2014","Metric tons,  thousand","51064",""
"Colombia","Conventional crude oil - production","2013","Metric tons,  thousand","56312",""
"Colombia","Conventional crude oil - production","2012","Metric tons,  thousand","47686",""
"Colombia","Conventional crude oil - production","2011","Metric tons,  thousand","46102",""
"Colombia","Conventional crude oil - production","2010","Metric tons,  thousand","39584",""
"Colombia","Conventional crude oil - production","2009","Metric tons,  thousand","33778",""
"Colombia","Conventional crude oil - production","2008","Metric tons,  thousand","29664",""
"Colombia","Conventional crude oil - production","2007","Metric tons,  thousand","27345",""
"Colombia","Conventional crude oil - production","2006","Metric tons,  thousand","27345",""
"Colombia","Conventional crude oil - production","2005","Metric tons,  thousand","27123",""
"Colombia","Conventional crude oil - production","2004","Metric tons,  thousand","27310",""
"Colombia","Conventional crude oil - production","2003","Metric tons,  thousand","27908",""
"Colombia","Conventional crude oil - production","2002","Metric tons,  thousand","29806",""
"Colombia","Conventional crude oil - production","2001","Metric tons,  thousand","31159",""
"Colombia","Conventional crude oil - production","2000","Metric tons,  thousand","35392",""
"Colombia","Conventional crude oil - production","1999","Metric tons,  thousand","39440",""
"Colombia","Conventional crude oil - production","1998","Metric tons,  thousand","37267",""
"Colombia","Conventional crude oil - production","1997","Metric tons,  thousand","33760",""
"Colombia","Conventional crude oil - production","1996","Metric tons,  thousand","32431",""
"Colombia","Conventional crude oil - production","1995","Metric tons,  thousand","30253",""
"Colombia","Conventional crude oil - production","1994","Metric tons,  thousand","23560",""
"Colombia","Conventional crude oil - production","1993","Metric tons,  thousand","23498",""
"Colombia","Conventional crude oil - production","1992","Metric tons,  thousand","22759",""
"Colombia","Conventional crude oil - production","1991","Metric tons,  thousand","21978",""
"Colombia","Conventional crude oil - production","1990","Metric tons,  thousand","22155",""
"Congo","Conventional crude oil - production","2017","Metric tons,  thousand","13669",""
"Congo","Conventional crude oil - production","2016","Metric tons,  thousand","11795",""
"Congo","Conventional crude oil - production","2015","Metric tons,  thousand","12036",""
"Congo","Conventional crude oil - production","2014","Metric tons,  thousand","12809",""
"Congo","Conventional crude oil - production","2013","Metric tons,  thousand","12153",""
"Congo","Conventional crude oil - production","2012","Metric tons,  thousand","13793",""
"Congo","Conventional crude oil - production","2011","Metric tons,  thousand","14995",""
"Congo","Conventional crude oil - production","2010","Metric tons,  thousand","15788",""
"Congo","Conventional crude oil - production","2009","Metric tons,  thousand","13829",""
"Congo","Conventional crude oil - production","2008","Metric tons,  thousand","12091",""
"Congo","Conventional crude oil - production","2007","Metric tons,  thousand","11374",""
"Congo","Conventional crude oil - production","2006","Metric tons,  thousand","13899",""
"Congo","Conventional crude oil - production","2005","Metric tons,  thousand","12268",""
"Congo","Conventional crude oil - production","2004","Metric tons,  thousand","11209",""
"Congo","Conventional crude oil - production","2003","Metric tons,  thousand","10705",""
"Congo","Conventional crude oil - production","2002","Metric tons,  thousand","11674",""
"Congo","Conventional crude oil - production","2001","Metric tons,  thousand","12125",""
"Congo","Conventional crude oil - production","2000","Metric tons,  thousand","13222",""
"Congo","Conventional crude oil - production","1999","Metric tons,  thousand","13171",""
"Congo","Conventional crude oil - production","1998","Metric tons,  thousand","12243",""
"Congo","Conventional crude oil - production","1997","Metric tons,  thousand","11598",""
"Congo","Conventional crude oil - production","1996","Metric tons,  thousand","10370",""
"Congo","Conventional crude oil - production","1995","Metric tons,  thousand","9268",""
"Congo","Conventional crude oil - production","1994","Metric tons,  thousand","9562",""
"Congo","Conventional crude oil - production","1993","Metric tons,  thousand","9538",""
"Congo","Conventional crude oil - production","1992","Metric tons,  thousand","8637",""
"Congo","Conventional crude oil - production","1991","Metric tons,  thousand","8054",""
"Congo","Conventional crude oil - production","1990","Metric tons,  thousand","8029",""
"Côte d'Ivoire","Conventional crude oil - production","2017","Metric tons,  thousand","2007",""
"Côte d'Ivoire","Conventional crude oil - production","2016","Metric tons,  thousand","2188.1",""
"Côte d'Ivoire","Conventional crude oil - production","2015","Metric tons,  thousand","1349",""
"Côte d'Ivoire","Conventional crude oil - production","2014","Metric tons,  thousand","948",""
"Côte d'Ivoire","Conventional crude oil - production","2013","Metric tons,  thousand","1254",""
"Côte d'Ivoire","Conventional crude oil - production","2012","Metric tons,  thousand","1459",""
"Côte d'Ivoire","Conventional crude oil - production","2011","Metric tons,  thousand","1678",""
"Côte d'Ivoire","Conventional crude oil - production","2010","Metric tons,  thousand","1972",""
"Côte d'Ivoire","Conventional crude oil - production","2009","Metric tons,  thousand","2277",""
"Côte d'Ivoire","Conventional crude oil - production","2008","Metric tons,  thousand","2282",""
"Côte d'Ivoire","Conventional crude oil - production","2007","Metric tons,  thousand","2418",""
"Côte d'Ivoire","Conventional crude oil - production","2006","Metric tons,  thousand","3135",""
"Côte d'Ivoire","Conventional crude oil - production","2005","Metric tons,  thousand","1994.1581",""
"Côte d'Ivoire","Conventional crude oil - production","2004","Metric tons,  thousand","1125.5155",""
"Côte d'Ivoire","Conventional crude oil - production","2003","Metric tons,  thousand","1027.8351",""
"Côte d'Ivoire","Conventional crude oil - production","2002","Metric tons,  thousand","748.5395",""
"Côte d'Ivoire","Conventional crude oil - production","2001","Metric tons,  thousand","285.4811",""
"Côte d'Ivoire","Conventional crude oil - production","2000","Metric tons,  thousand","354.9828",""
"Côte d'Ivoire","Conventional crude oil - production","1999","Metric tons,  thousand","452.1478",""
"Côte d'Ivoire","Conventional crude oil - production","1998","Metric tons,  thousand","509.7079",""
"Côte d'Ivoire","Conventional crude oil - production","1997","Metric tons,  thousand","1272",""
"Côte d'Ivoire","Conventional crude oil - production","1996","Metric tons,  thousand","1263",""
"Côte d'Ivoire","Conventional crude oil - production","1995","Metric tons,  thousand","348",""
"Côte d'Ivoire","Conventional crude oil - production","1994","Metric tons,  thousand","338",""
"Côte d'Ivoire","Conventional crude oil - production","1993","Metric tons,  thousand","872",""
"Côte d'Ivoire","Conventional crude oil - production","1992","Metric tons,  thousand","959",""
"Côte d'Ivoire","Conventional crude oil - production","1991","Metric tons,  thousand","1010",""
"Côte d'Ivoire","Conventional crude oil - production","1990","Metric tons,  thousand","955",""
"Croatia","Conventional crude oil - production","2017","Metric tons,  thousand","689",""
"Croatia","Conventional crude oil - production","2016","Metric tons,  thousand","684",""
"Croatia","Conventional crude oil - production","2015","Metric tons,  thousand","619",""
"Croatia","Conventional crude oil - production","2014","Metric tons,  thousand","541",""
"Croatia","Conventional crude oil - production","2013","Metric tons,  thousand","536",""
"Croatia","Conventional crude oil - production","2012","Metric tons,  thousand","549",""
"Croatia","Conventional crude oil - production","2011","Metric tons,  thousand","580",""
"Croatia","Conventional crude oil - production","2010","Metric tons,  thousand","616",""
"Croatia","Conventional crude oil - production","2009","Metric tons,  thousand","667",""
"Croatia","Conventional crude oil - production","2008","Metric tons,  thousand","717",""
"Croatia","Conventional crude oil - production","2007","Metric tons,  thousand","768",""
"Croatia","Conventional crude oil - production","2006","Metric tons,  thousand","807",""
"Croatia","Conventional crude oil - production","2005","Metric tons,  thousand","830",""
"Croatia","Conventional crude oil - production","2004","Metric tons,  thousand","890",""
"Croatia","Conventional crude oil - production","2003","Metric tons,  thousand","959",""
"Croatia","Conventional crude oil - production","2002","Metric tons,  thousand","1015",""
"Croatia","Conventional crude oil - production","2001","Metric tons,  thousand","1042",""
"Croatia","Conventional crude oil - production","2000","Metric tons,  thousand","1113",""
"Croatia","Conventional crude oil - production","1999","Metric tons,  thousand","1176",""
"Croatia","Conventional crude oil - production","1998","Metric tons,  thousand","1589",""
"Croatia","Conventional crude oil - production","1997","Metric tons,  thousand","1533",""
"Croatia","Conventional crude oil - production","1996","Metric tons,  thousand","1469",""
"Croatia","Conventional crude oil - production","1995","Metric tons,  thousand","1500",""
"Croatia","Conventional crude oil - production","1994","Metric tons,  thousand","1577",""
"Croatia","Conventional crude oil - production","1993","Metric tons,  thousand","1895",""
"Croatia","Conventional crude oil - production","1992","Metric tons,  thousand","1917",""
"Cuba","Conventional crude oil - production","2017","Metric tons,  thousand","2522.2",""
"Cuba","Conventional crude oil - production","2016","Metric tons,  thousand","2619.2",""
"Cuba","Conventional crude oil - production","2015","Metric tons,  thousand","2822",""
"Cuba","Conventional crude oil - production","2014","Metric tons,  thousand","2905.3",""
"Cuba","Conventional crude oil - production","2013","Metric tons,  thousand","2897.1",""
"Cuba","Conventional crude oil - production","2012","Metric tons,  thousand","2999",""
"Cuba","Conventional crude oil - production","2011","Metric tons,  thousand","3012",""
"Cuba","Conventional crude oil - production","2010","Metric tons,  thousand","3025",""
"Cuba","Conventional crude oil - production","2009","Metric tons,  thousand","2731",""
"Cuba","Conventional crude oil - production","2008","Metric tons,  thousand","3003",""
"Cuba","Conventional crude oil - production","2007","Metric tons,  thousand","2905",""
"Cuba","Conventional crude oil - production","2006","Metric tons,  thousand","2900",""
"Cuba","Conventional crude oil - production","2005","Metric tons,  thousand","2935",""
"Cuba","Conventional crude oil - production","2004","Metric tons,  thousand","3253",""
"Cuba","Conventional crude oil - production","2003","Metric tons,  thousand","3680",""
"Cuba","Conventional crude oil - production","2002","Metric tons,  thousand","3628",""
"Cuba","Conventional crude oil - production","2001","Metric tons,  thousand","2886",""
"Cuba","Conventional crude oil - production","2000","Metric tons,  thousand","2695",""
"Cuba","Conventional crude oil - production","1999","Metric tons,  thousand","2136",""
"Cuba","Conventional crude oil - production","1998","Metric tons,  thousand","1678",""
"Cuba","Conventional crude oil - production","1997","Metric tons,  thousand","1462",""
"Cuba","Conventional crude oil - production","1996","Metric tons,  thousand","1476",""
"Cuba","Conventional crude oil - production","1995","Metric tons,  thousand","1471",""
"Cuba","Conventional crude oil - production","1994","Metric tons,  thousand","1258",""
"Cuba","Conventional crude oil - production","1993","Metric tons,  thousand","975",""
"Cuba","Conventional crude oil - production","1992","Metric tons,  thousand","936",""
"Cuba","Conventional crude oil - production","1991","Metric tons,  thousand","748",""
"Cuba","Conventional crude oil - production","1990","Metric tons,  thousand","726",""
"Czechia","Conventional crude oil - production","2018","Metric tons,  thousand","110",""
"Czechia","Conventional crude oil - production","2017","Metric tons,  thousand","108",""
"Czechia","Conventional crude oil - production","2016","Metric tons,  thousand","117",""
"Czechia","Conventional crude oil - production","2015","Metric tons,  thousand","128",""
"Czechia","Conventional crude oil - production","2014","Metric tons,  thousand","150",""
"Czechia","Conventional crude oil - production","2013","Metric tons,  thousand","154",""
"Czechia","Conventional crude oil - production","2012","Metric tons,  thousand","156",""
"Czechia","Conventional crude oil - production","2011","Metric tons,  thousand","165",""
"Czechia","Conventional crude oil - production","2010","Metric tons,  thousand","176",""
"Czechia","Conventional crude oil - production","2009","Metric tons,  thousand","222",""
"Czechia","Conventional crude oil - production","2008","Metric tons,  thousand","242",""
"Czechia","Conventional crude oil - production","2007","Metric tons,  thousand","246",""
"Czechia","Conventional crude oil - production","2006","Metric tons,  thousand","265",""
"Czechia","Conventional crude oil - production","2005","Metric tons,  thousand","313",""
"Czechia","Conventional crude oil - production","2004","Metric tons,  thousand","306",""
"Czechia","Conventional crude oil - production","2003","Metric tons,  thousand","317",""
"Czechia","Conventional crude oil - production","2002","Metric tons,  thousand","265",""
"Czechia","Conventional crude oil - production","2001","Metric tons,  thousand","183",""
"Czechia","Conventional crude oil - production","2000","Metric tons,  thousand","175",""
"Czechia","Conventional crude oil - production","1999","Metric tons,  thousand","183",""
"Czechia","Conventional crude oil - production","1998","Metric tons,  thousand","179",""
"Czechia","Conventional crude oil - production","1997","Metric tons,  thousand","163",""
"Czechia","Conventional crude oil - production","1996","Metric tons,  thousand","152",""
"Czechia","Conventional crude oil - production","1995","Metric tons,  thousand","146",""
"Czechia","Conventional crude oil - production","1994","Metric tons,  thousand","128",""
"Czechia","Conventional crude oil - production","1993","Metric tons,  thousand","111",""
"Czechia","Conventional crude oil - production","1992","Metric tons,  thousand","82",""
"Czechoslovakia (former)","Conventional crude oil - production","1991","Metric tons,  thousand","140",""
"Czechoslovakia (former)","Conventional crude oil - production","1990","Metric tons,  thousand","123",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2017","Metric tons,  thousand","1198",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2016","Metric tons,  thousand","996",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2015","Metric tons,  thousand","1048",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2014","Metric tons,  thousand","1061",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2013","Metric tons,  thousand","1129",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2012","Metric tons,  thousand","1197",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2011","Metric tons,  thousand","1205",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2010","Metric tons,  thousand","1108",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2009","Metric tons,  thousand","1108",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2008","Metric tons,  thousand","1155",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2007","Metric tons,  thousand","1218",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2006","Metric tons,  thousand","1244",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2005","Metric tons,  thousand","1269",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2004","Metric tons,  thousand","1398",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2003","Metric tons,  thousand","1286",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2002","Metric tons,  thousand","1164",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2001","Metric tons,  thousand","1239",""
"Dem. Rep. of the Congo","Conventional crude oil - production","2000","Metric tons,  thousand","1169",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1999","Metric tons,  thousand","1290",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1998","Metric tons,  thousand","1290",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1997","Metric tons,  thousand","1381",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1996","Metric tons,  thousand","1463",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1995","Metric tons,  thousand","1378",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1994","Metric tons,  thousand","1226",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1993","Metric tons,  thousand","1134",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1992","Metric tons,  thousand","1188",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1991","Metric tons,  thousand","1360",""
"Dem. Rep. of the Congo","Conventional crude oil - production","1990","Metric tons,  thousand","1451",""
"Denmark","Conventional crude oil - production","2018","Metric tons,  thousand","5665",""
"Denmark","Conventional crude oil - production","2017","Metric tons,  thousand","6737",""
"Denmark","Conventional crude oil - production","2016","Metric tons,  thousand","6924",""
"Denmark","Conventional crude oil - production","2015","Metric tons,  thousand","7690",""
"Denmark","Conventional crude oil - production","2014","Metric tons,  thousand","8131",""
"Denmark","Conventional crude oil - production","2013","Metric tons,  thousand","8683",""
"Denmark","Conventional crude oil - production","2012","Metric tons,  thousand","9980",""
"Denmark","Conventional crude oil - production","2011","Metric tons,  thousand","10941",""
"Denmark","Conventional crude oil - production","2010","Metric tons,  thousand","12157",""
"Denmark","Conventional crude oil - production","2009","Metric tons,  thousand","12903",""
"Denmark","Conventional crude oil - production","2008","Metric tons,  thousand","14035",""
"Denmark","Conventional crude oil - production","2007","Metric tons,  thousand","15169",""
"Denmark","Conventional crude oil - production","2006","Metric tons,  thousand","16839",""
"Denmark","Conventional crude oil - production","2005","Metric tons,  thousand","18517",""
"Denmark","Conventional crude oil - production","2004","Metric tons,  thousand","19262",""
"Denmark","Conventional crude oil - production","2003","Metric tons,  thousand","18143",""
"Denmark","Conventional crude oil - production","2002","Metric tons,  thousand","18143",""
"Denmark","Conventional crude oil - production","2001","Metric tons,  thousand","16887",""
"Denmark","Conventional crude oil - production","2000","Metric tons,  thousand","17780",""
"Denmark","Conventional crude oil - production","1999","Metric tons,  thousand","14465",""
"Denmark","Conventional crude oil - production","1998","Metric tons,  thousand","11432",""
"Denmark","Conventional crude oil - production","1997","Metric tons,  thousand","11145",""
"Denmark","Conventional crude oil - production","1996","Metric tons,  thousand","10122",""
"Denmark","Conventional crude oil - production","1995","Metric tons,  thousand","9170",""
"Denmark","Conventional crude oil - production","1994","Metric tons,  thousand","9118",""
"Denmark","Conventional crude oil - production","1993","Metric tons,  thousand","8265",""
"Denmark","Conventional crude oil - production","1992","Metric tons,  thousand","7756",""
"Denmark","Conventional crude oil - production","1991","Metric tons,  thousand","6993",""
"Denmark","Conventional crude oil - production","1990","Metric tons,  thousand","5994",""
"Ecuador","Conventional crude oil - production","2017","Metric tons,  thousand","26676.3",""
"Ecuador","Conventional crude oil - production","2016","Metric tons,  thousand","27609.51",""
"Ecuador","Conventional crude oil - production","2015","Metric tons,  thousand","27268.13",""
"Ecuador","Conventional crude oil - production","2014","Metric tons,  thousand","27945.15",""
"Ecuador","Conventional crude oil - production","2013","Metric tons,  thousand","26427.2",""
"Ecuador","Conventional crude oil - production","2012","Metric tons,  thousand","25354.92",""
"Ecuador","Conventional crude oil - production","2011","Metric tons,  thousand","25120.99",""
"Ecuador","Conventional crude oil - production","2010","Metric tons,  thousand","24409.2",""
"Ecuador","Conventional crude oil - production","2009","Metric tons,  thousand","24433.2",""
"Ecuador","Conventional crude oil - production","2008","Metric tons,  thousand","25418.1",""
"Ecuador","Conventional crude oil - production","2007","Metric tons,  thousand","25677.8",""
"Ecuador","Conventional crude oil - production","2006","Metric tons,  thousand","27960",""
"Ecuador","Conventional crude oil - production","2005","Metric tons,  thousand","27746",""
"Ecuador","Conventional crude oil - production","2004","Metric tons,  thousand","27491",""
"Ecuador","Conventional crude oil - production","2003","Metric tons,  thousand","21908",""
"Ecuador","Conventional crude oil - production","2002","Metric tons,  thousand","20458",""
"Ecuador","Conventional crude oil - production","2001","Metric tons,  thousand","21101",""
"Ecuador","Conventional crude oil - production","2000","Metric tons,  thousand","20946",""
"Ecuador","Conventional crude oil - production","1999","Metric tons,  thousand","19502",""
"Ecuador","Conventional crude oil - production","1998","Metric tons,  thousand","19614",""
"Ecuador","Conventional crude oil - production","1997","Metric tons,  thousand","20123",""
"Ecuador","Conventional crude oil - production","1996","Metric tons,  thousand","19243",""
"Ecuador","Conventional crude oil - production","1995","Metric tons,  thousand","20100",""
"Ecuador","Conventional crude oil - production","1994","Metric tons,  thousand","17391",""
"Ecuador","Conventional crude oil - production","1993","Metric tons,  thousand","19797",""
"Ecuador","Conventional crude oil - production","1992","Metric tons,  thousand","17949",""
"Ecuador","Conventional crude oil - production","1991","Metric tons,  thousand","14945",""
"Ecuador","Conventional crude oil - production","1990","Metric tons,  thousand","14566",""
"Egypt","Conventional crude oil - production","2017","Metric tons,  thousand","30417",""
"Egypt","Conventional crude oil - production","2016","Metric tons,  thousand","30992",""
"Egypt","Conventional crude oil - production","2015","Metric tons,  thousand","33195",""
"Egypt","Conventional crude oil - production","2014","Metric tons,  thousand","33687",""
"Egypt","Conventional crude oil - production","2013","Metric tons,  thousand","33007",""
"Egypt","Conventional crude oil - production","2012","Metric tons,  thousand","32936",""
"Egypt","Conventional crude oil - production","2011","Metric tons,  thousand","27634",""
"Egypt","Conventional crude oil - production","2010","Metric tons,  thousand","28280",""
"Egypt","Conventional crude oil - production","2009","Metric tons,  thousand","27600",""
"Egypt","Conventional crude oil - production","2008","Metric tons,  thousand","28300",""
"Egypt","Conventional crude oil - production","2007","Metric tons,  thousand","26354",""
"Egypt","Conventional crude oil - production","2006","Metric tons,  thousand","25934",""
"Egypt","Conventional crude oil - production","2005","Metric tons,  thousand","27044",""
"Egypt","Conventional crude oil - production","2004","Metric tons,  thousand","29040",""
"Egypt","Conventional crude oil - production","2003","Metric tons,  thousand","30549",""
"Egypt","Conventional crude oil - production","2002","Metric tons,  thousand","30706",""
"Egypt","Conventional crude oil - production","2001","Metric tons,  thousand","34602",""
"Egypt","Conventional crude oil - production","2000","Metric tons,  thousand","37697",""
"Egypt","Conventional crude oil - production","1999","Metric tons,  thousand","40323",""
"Egypt","Conventional crude oil - production","1998","Metric tons,  thousand","41965",""
"Egypt","Conventional crude oil - production","1997","Metric tons,  thousand","42810",""
"Egypt","Conventional crude oil - production","1996","Metric tons,  thousand","42837",""
"Egypt","Conventional crude oil - production","1995","Metric tons,  thousand","44436",""
"Egypt","Conventional crude oil - production","1994","Metric tons,  thousand","44356",""
"Egypt","Conventional crude oil - production","1993","Metric tons,  thousand","45464",""
"Egypt","Conventional crude oil - production","1992","Metric tons,  thousand","46080",""
"Egypt","Conventional crude oil - production","1991","Metric tons,  thousand","45581",""
"Egypt","Conventional crude oil - production","1990","Metric tons,  thousand","44032",""
"Equatorial Guinea","Conventional crude oil - production","2017","Metric tons,  thousand","8682",""
"Equatorial Guinea","Conventional crude oil - production","2016","Metric tons,  thousand","10186",""
"Equatorial Guinea","Conventional crude oil - production","2015","Metric tons,  thousand","12086",""
"Equatorial Guinea","Conventional crude oil - production","2014","Metric tons,  thousand","13245",""
"Equatorial Guinea","Conventional crude oil - production","2013","Metric tons,  thousand","13039",""
"Equatorial Guinea","Conventional crude oil - production","2012","Metric tons,  thousand","14978",""
"Equatorial Guinea","Conventional crude oil - production","2011","Metric tons,  thousand","13972",""
"Equatorial Guinea","Conventional crude oil - production","2010","Metric tons,  thousand","14296",""
"Equatorial Guinea","Conventional crude oil - production","2009","Metric tons,  thousand","15455",""
"Equatorial Guinea","Conventional crude oil - production","2008","Metric tons,  thousand","17445",""
"Equatorial Guinea","Conventional crude oil - production","2007","Metric tons,  thousand","17546",""
"Equatorial Guinea","Conventional crude oil - production","2006","Metric tons,  thousand","17143",""
"Equatorial Guinea","Conventional crude oil - production","2005","Metric tons,  thousand","18257",""
"Equatorial Guinea","Conventional crude oil - production","2004","Metric tons,  thousand","17663",""
"Equatorial Guinea","Conventional crude oil - production","2003","Metric tons,  thousand","13002",""
"Equatorial Guinea","Conventional crude oil - production","2002","Metric tons,  thousand","11421",""
"Equatorial Guinea","Conventional crude oil - production","2001","Metric tons,  thousand","9622",""
"Equatorial Guinea","Conventional crude oil - production","2000","Metric tons,  thousand","5809",""
"Equatorial Guinea","Conventional crude oil - production","1999","Metric tons,  thousand","5070.446735",""
"Equatorial Guinea","Conventional crude oil - production","1998","Metric tons,  thousand","4348.797251",""
"Equatorial Guinea","Conventional crude oil - production","1997","Metric tons,  thousand","2987.113402",""
"Equatorial Guinea","Conventional crude oil - production","1996","Metric tons,  thousand","852.405498",""
"Equatorial Guinea","Conventional crude oil - production","1995","Metric tons,  thousand","333.848797",""
"Equatorial Guinea","Conventional crude oil - production","1994","Metric tons,  thousand","234.793814",""
"Equatorial Guinea","Conventional crude oil - production","1993","Metric tons,  thousand","236.85567",""
"Equatorial Guinea","Conventional crude oil - production","1992","Metric tons,  thousand","154.896907",""
"Equatorial Guinea","Conventional crude oil - production","1991","Metric tons,  thousand","25.171821",""
"Equatorial Guinea","Conventional crude oil - production","1990","Metric tons,  thousand","0","1"
"France","Conventional crude oil - production","2018","Metric tons,  thousand","766",""
"France","Conventional crude oil - production","2017","Metric tons,  thousand","758",""
"France","Conventional crude oil - production","2016","Metric tons,  thousand","815",""
"France","Conventional crude oil - production","2015","Metric tons,  thousand","835",""
"France","Conventional crude oil - production","2014","Metric tons,  thousand","766",""
"France","Conventional crude oil - production","2013","Metric tons,  thousand","793",""
"France","Conventional crude oil - production","2012","Metric tons,  thousand","807",""
"France","Conventional crude oil - production","2011","Metric tons,  thousand","895",""
"France","Conventional crude oil - production","2010","Metric tons,  thousand","896",""
"France","Conventional crude oil - production","2009","Metric tons,  thousand","899",""
"France","Conventional crude oil - production","2008","Metric tons,  thousand","975",""
"France","Conventional crude oil - production","2007","Metric tons,  thousand","974",""
"France","Conventional crude oil - production","2006","Metric tons,  thousand","1055",""
"France","Conventional crude oil - production","2005","Metric tons,  thousand","1079",""
"France","Conventional crude oil - production","2004","Metric tons,  thousand","1138",""
"France","Conventional crude oil - production","2003","Metric tons,  thousand","1219",""
"France","Conventional crude oil - production","2002","Metric tons,  thousand","1317",""
"France","Conventional crude oil - production","2001","Metric tons,  thousand","1382",""
"France","Conventional crude oil - production","2000","Metric tons,  thousand","1417",""
"France","Conventional crude oil - production","1999","Metric tons,  thousand","1539",""
"France","Conventional crude oil - production","1998","Metric tons,  thousand","1709",""
"France","Conventional crude oil - production","1997","Metric tons,  thousand","1780",""
"France","Conventional crude oil - production","1996","Metric tons,  thousand","2107",""
"France","Conventional crude oil - production","1995","Metric tons,  thousand","2503",""
"France","Conventional crude oil - production","1994","Metric tons,  thousand","2769",""
"France","Conventional crude oil - production","1993","Metric tons,  thousand","2752",""
"France","Conventional crude oil - production","1992","Metric tons,  thousand","2866",""
"France","Conventional crude oil - production","1991","Metric tons,  thousand","2952",""
"France","Conventional crude oil - production","1990","Metric tons,  thousand","3024",""
"Gabon","Conventional crude oil - production","2017","Metric tons,  thousand","9986",""
"Gabon","Conventional crude oil - production","2016","Metric tons,  thousand","11366",""
"Gabon","Conventional crude oil - production","2015","Metric tons,  thousand","11503",""
"Gabon","Conventional crude oil - production","2014","Metric tons,  thousand","10965",""
"Gabon","Conventional crude oil - production","2013","Metric tons,  thousand","11003",""
"Gabon","Conventional crude oil - production","2012","Metric tons,  thousand","11556",""
"Gabon","Conventional crude oil - production","2011","Metric tons,  thousand","12049",""
"Gabon","Conventional crude oil - production","2010","Metric tons,  thousand","12418",""
"Gabon","Conventional crude oil - production","2009","Metric tons,  thousand","11805",""
"Gabon","Conventional crude oil - production","2008","Metric tons,  thousand","11828",""
"Gabon","Conventional crude oil - production","2007","Metric tons,  thousand","12117",""
"Gabon","Conventional crude oil - production","2006","Metric tons,  thousand","11916",""
"Gabon","Conventional crude oil - production","2005","Metric tons,  thousand","13294",""
"Gabon","Conventional crude oil - production","2004","Metric tons,  thousand","13481",""
"Gabon","Conventional crude oil - production","2003","Metric tons,  thousand","13489",""
"Gabon","Conventional crude oil - production","2002","Metric tons,  thousand","12533",""
"Gabon","Conventional crude oil - production","2001","Metric tons,  thousand","13068",""
"Gabon","Conventional crude oil - production","2000","Metric tons,  thousand","13299",""
"Gabon","Conventional crude oil - production","1999","Metric tons,  thousand","15874",""
"Gabon","Conventional crude oil - production","1998","Metric tons,  thousand","17792",""
"Gabon","Conventional crude oil - production","1997","Metric tons,  thousand","18768",""
"Gabon","Conventional crude oil - production","1996","Metric tons,  thousand","18561",""
"Gabon","Conventional crude oil - production","1995","Metric tons,  thousand","18419",""
"Gabon","Conventional crude oil - production","1994","Metric tons,  thousand","17214",""
"Gabon","Conventional crude oil - production","1993","Metric tons,  thousand","15583",""
"Gabon","Conventional crude oil - production","1992","Metric tons,  thousand","14658",""
"Gabon","Conventional crude oil - production","1991","Metric tons,  thousand","14745",""
"Gabon","Conventional crude oil - production","1990","Metric tons,  thousand","13495",""
"Georgia","Conventional crude oil - production","2018","Metric tons,  thousand","30.2",""
"Georgia","Conventional crude oil - production","2017","Metric tons,  thousand","32",""
"Georgia","Conventional crude oil - production","2016","Metric tons,  thousand","38.6",""
"Georgia","Conventional crude oil - production","2015","Metric tons,  thousand","40.2",""
"Georgia","Conventional crude oil - production","2014","Metric tons,  thousand","42.6",""
"Georgia","Conventional crude oil - production","2013","Metric tons,  thousand","48",""
"Georgia","Conventional crude oil - production","2012","Metric tons,  thousand","44",""
