"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Germany","Coking coal - production","2011","Metric tons,  thousand","7304",""
"Germany","Coking coal - production","2010","Metric tons,  thousand","8145",""
"Germany","Coking coal - production","2009","Metric tons,  thousand","9064",""
"Germany","Coking coal - production","2008","Metric tons,  thousand","10554",""
"Germany","Coking coal - production","2007","Metric tons,  thousand","13753",""
"Germany","Coking coal - production","2006","Metric tons,  thousand","13113",""
"Germany","Coking coal - production","2005","Metric tons,  thousand","15171",""
"Germany","Coking coal - production","2004","Metric tons,  thousand","16635",""
"Germany","Coking coal - production","2003","Metric tons,  thousand","17274",""
"Germany","Coking coal - production","2002","Metric tons,  thousand","17961",""
"Germany","Coking coal - production","2001","Metric tons,  thousand","17112",""
"Germany","Coking coal - production","2000","Metric tons,  thousand","18862",""
"Germany","Coking coal - production","1999","Metric tons,  thousand","23821",""
"Germany","Coking coal - production","1998","Metric tons,  thousand","23631",""
"Germany","Coking coal - production","1997","Metric tons,  thousand","27028",""
"Germany","Coking coal - production","1996","Metric tons,  thousand","28772",""
"Germany","Coking coal - production","1995","Metric tons,  thousand","31686",""
"Germany","Coking coal - production","1994","Metric tons,  thousand","30303",""
"Germany","Coking coal - production","1993","Metric tons,  thousand","35277",""
"Germany","Coking coal - production","1992","Metric tons,  thousand","39182",""
"Germany","Coking coal - production","1991","Metric tons,  thousand","40668",""
"Hungary","Coking coal - production","1992","Metric tons,  thousand","83",""
"Hungary","Coking coal - production","1991","Metric tons,  thousand","85",""
"Hungary","Coking coal - production","1990","Metric tons,  thousand","169",""
"Kazakhstan","Coking coal - production","2017","Metric tons,  thousand","10886",""
"Kazakhstan","Coking coal - production","2016","Metric tons,  thousand","10538.2",""
"Kazakhstan","Coking coal - production","2015","Metric tons,  thousand","10841",""
"Kazakhstan","Coking coal - production","2014","Metric tons,  thousand","11729",""
"Kazakhstan","Coking coal - production","2013","Metric tons,  thousand","12968",""
"Kazakhstan","Coking coal - production","2012","Metric tons,  thousand","12956",""
"Kazakhstan","Coking coal - production","2011","Metric tons,  thousand","12416",""
"Kazakhstan","Coking coal - production","2010","Metric tons,  thousand","11906",""
"Kazakhstan","Coking coal - production","2009","Metric tons,  thousand","11001",""
"Kazakhstan","Coking coal - production","2008","Metric tons,  thousand","10661",""
"Kazakhstan","Coking coal - production","2007","Metric tons,  thousand","11172",""
"Kazakhstan","Coking coal - production","2006","Metric tons,  thousand","12204",""
"Kazakhstan","Coking coal - production","2005","Metric tons,  thousand","10981",""
"Kazakhstan","Coking coal - production","2004","Metric tons,  thousand","11018",""
"Kazakhstan","Coking coal - production","2003","Metric tons,  thousand","11040",""
