"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Congo","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","9","1"
"Congo","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","8","1"
"Congo","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","8","1"
"Congo","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","5","1"
"Côte d'Ivoire","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","0",""
"Côte d'Ivoire","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","0",""
"Côte d'Ivoire","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","0",""
"Côte d'Ivoire","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","0",""
"Côte d'Ivoire","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","86","1"
"Côte d'Ivoire","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","86","1"
"Côte d'Ivoire","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","85","1"
"Côte d'Ivoire","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","85","1"
"Côte d'Ivoire","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","83","1"
"Côte d'Ivoire","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","82","1"
"Côte d'Ivoire","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","82",""
"Côte d'Ivoire","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","80","1"
"Côte d'Ivoire","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","86","1"
"Croatia","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","115",""
"Croatia","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","208",""
"Croatia","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","120",""
"Croatia","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","9",""
"Croatia","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","40",""
"Croatia","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","55",""
"Croatia","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","46",""
"Croatia","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","213",""
"Croatia","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","115",""
"Croatia","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","41",""
"Croatia","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","67",""
"Croatia","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","15",""
"Croatia","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","48",""
"Croatia","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","74",""
"Croatia","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","46",""
"Croatia","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","6",""
"Croatia","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","42",""
"Croatia","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","42",""
"Croatia","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","22",""
"Croatia","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","105",""
"Croatia","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","81",""
"Croatia","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","77",""
"Croatia","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","89",""
"Croatia","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","125",""
"Croatia","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","135",""
"Croatia","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","8",""
"Cuba","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","14",""
"Cuba","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","14",""
"Cuba","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","14",""
"Cuba","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","14",""
"Curaçao","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","42",""
"Curaçao","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","49",""
"Curaçao","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","64",""
"Curaçao","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","60",""
"Curaçao","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","51",""
"Curaçao","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","56",""
"Cyprus","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","1",""
"Cyprus","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","16",""
"Cyprus","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","16",""
"Cyprus","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","1",""
"Cyprus","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","5",""
"Cyprus","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","5",""
"Czechia","Other oil products n.e.c. - Production","2018","Metric tons,  thousand","1342",""
"Czechia","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","817",""
"Czechia","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","494",""
"Czechia","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","781",""
"Czechia","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","990",""
"Czechia","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","925",""
"Czechia","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","1015",""
"Czechia","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","1002",""
"Czechia","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","1117",""
"Czechia","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","1026",""
"Czechia","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","1163",""
"Czechia","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","1150",""
"Czechia","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","1274",""
"Czechia","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","1178",""
"Czechia","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","1035",""
"Czechia","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","950",""
"Czechia","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","1015",""
"Czechia","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","665",""
"Czechia","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","589",""
"Czechia","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","579",""
"Czechia","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","583",""
"Czechia","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","953",""
"Czechia","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","1054",""
"Czechia","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","1026",""
"Czechia","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","80",""
"Czechia","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","79",""
"Czechia","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","70",""
"Czechoslovakia (former)","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","1079",""
"Czechoslovakia (former)","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","1538",""
"Dem. Rep. of the Congo","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","0",""
"Dem. Rep. of the Congo","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","0",""
"Dem. Rep. of the Congo","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","0",""
"Ecuador","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","922.67",""
"Ecuador","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","919.72",""
"Ecuador","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","1007.53",""
"Ecuador","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","1015.03",""
"Ecuador","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","1007.44",""
"Ecuador","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","998.62",""
"Ecuador","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","984.35",""
"Ecuador","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","962.91",""
"Ecuador","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","1014.49",""
"Ecuador","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","1052.99",""
"Ecuador","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","963.54",""
"Ecuador","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","492",""
"Ecuador","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","532",""
"Ecuador","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","529",""
"Ecuador","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","494",""
"Ecuador","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","443",""
"Ecuador","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","291",""
"Ecuador","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","238",""
"Ecuador","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","195",""
"Ecuador","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","148",""
"Ecuador","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","113",""
"Ecuador","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","132",""
"Ecuador","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","3",""
"Ecuador","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","1",""
"Ecuador","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","2",""
"Ecuador","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","1",""
"Ecuador","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","1",""
"Ecuador","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","17",""
"Egypt","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","373",""
"Egypt","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","343","1"
"Egypt","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","359",""
"Egypt","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","364",""
"Egypt","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","1531",""
"Egypt","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","342",""
"Egypt","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","1177",""
"Egypt","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","399",""
"Egypt","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","412",""
"Egypt","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","346",""
"Egypt","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","390",""
"Egypt","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","397",""
"Egypt","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","432",""
"Egypt","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","425",""
"Egypt","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","338",""
"Egypt","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","306",""
"Egypt","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","284",""
"Egypt","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","238",""
"Egypt","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","227",""
"Egypt","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","225",""
"Egypt","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","208",""
"Egypt","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","171",""
"Egypt","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","189",""
"Egypt","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","121",""
"Egypt","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","156",""
"Egypt","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","148",""
"Egypt","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","116",""
"Egypt","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","137",""
"El Salvador","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","35",""
"El Salvador","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","35",""
"El Salvador","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","29",""
"El Salvador","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","32",""
"El Salvador","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","34",""
"El Salvador","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","46",""
"El Salvador","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","29",""
"El Salvador","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","23",""
"El Salvador","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","23",""
"El Salvador","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","24",""
"El Salvador","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","26",""
"El Salvador","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","29",""
"El Salvador","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","28",""
"El Salvador","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","32",""
"El Salvador","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","32",""
"El Salvador","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","32",""
"El Salvador","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","45",""
"El Salvador","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","34",""
"El Salvador","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","29",""
"El Salvador","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","51",""
"El Salvador","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","49",""
"El Salvador","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","49",""
"El Salvador","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","48",""
"Finland","Other oil products n.e.c. - Production","2018","Metric tons,  thousand","544",""
"Finland","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","135",""
"Finland","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","134",""
"Finland","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","122",""
"Finland","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","126",""
"Finland","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","117",""
"Finland","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","98",""
"Finland","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","72",""
"Finland","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","67",""
"Finland","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","75",""
"Finland","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","50",""
"Finland","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","55",""
"Finland","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","46",""
"Finland","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","40",""
"Finland","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","41",""
"Finland","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","44",""
"Finland","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","46",""
"Finland","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","49",""
"Finland","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","37",""
"Finland","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","40",""
"Finland","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","32",""
"Finland","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","36",""
"Finland","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","38",""
"Finland","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","44",""
"France","Other oil products n.e.c. - Production","2018","Metric tons,  thousand","3637",""
"France","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","963",""
"France","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","917",""
"France","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","802",""
"France","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","915",""
"France","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","820",""
"France","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","1077",""
"France","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","1210",""
"France","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","1222",""
"France","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","1764",""
"France","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","1991",""
"France","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","1847",""
"France","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","1823",""
"France","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","1963",""
"France","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","2083",""
"France","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","1901",""
"France","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","1433",""
"France","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","1980",""
"France","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","1957",""
"France","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","1801",""
"France","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","1588",""
"France","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","1761",""
"France","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","1661",""
"France","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","1789",""
"France","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","1624",""
"France","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","1442",""
"France","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","1580",""
"France","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","1451",""
"France","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","1133",""
"Georgia","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","2.2",""
"Georgia","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","1",""
"Georgia","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","1",""
"Georgia","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","1",""
"Georgia","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","5",""
"Georgia","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","5",""
"Georgia","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","9",""
"Germany","Other oil products n.e.c. - Production","2018","Metric tons,  thousand","8176",""
"Germany","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","1393",""
"Germany","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","1190",""
"Germany","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","1099",""
"Germany","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","1271",""
"Germany","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","1286",""
"Germany","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","1646",""
"Germany","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","1626",""
"Germany","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","1809",""
"Germany","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","1672",""
"Germany","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","1793",""
"Germany","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","1476",""
"Germany","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","1393",""
"Germany","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","1503",""
"Germany","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","1266",""
"Germany","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","1276",""
"Germany","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","1560",""
"Germany","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","1417",""
"Germany","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","1711",""
"Germany","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","2322",""
"Germany","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","2606",""
"Germany","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","2119",""
"Germany","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","2079",""
"Germany","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","2596",""
"Germany","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","2693",""
"Germany","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","2629",""
"Germany","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","3072",""
"Germany","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","3004",""
"Germany, Fed. R. (former)","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","2503",""
"Ghana","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","33","1"
"Ghana","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","33","1"
"Ghana","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","33","1"
"Ghana","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","32","1"
"Ghana","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","32","1"
"Ghana","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","32","1"
"Ghana","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","28","1"
"Ghana","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","28","1"
"Ghana","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","48","1"
"Ghana","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","53","1"
"Ghana","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","53","1"
"Greece","Other oil products n.e.c. - Production","2018","Metric tons,  thousand","2748",""
"Greece","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","1462",""
"Greece","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","1156",""
"Greece","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","1080",""
"Greece","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","1100",""
"Greece","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","702",""
"Greece","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","1354",""
"Greece","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","333",""
"Greece","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","308",""
"Greece","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","249",""
"Greece","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","247",""
"Greece","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","167",""
"Greece","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","216",""
"Greece","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","194",""
"Greece","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","180",""
"Greece","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","214",""
"Greece","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","150",""
"Greece","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","100",""
"Greece","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","70",""
"Greece","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","23",""
"Greece","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","34",""
"Greece","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","27",""
"Greece","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","21",""
"Greece","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","26",""
"Greece","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","42",""
"Greece","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","176",""
"Greece","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","49",""
"Greece","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","144",""
"Greece","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","76",""
"Guatemala","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","52",""
"Guatemala","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","76",""
"Guatemala","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","41",""
"Guatemala","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","53",""
"Guatemala","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","26",""
"Guatemala","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","109",""
"Hungary","Other oil products n.e.c. - Production","2018","Metric tons,  thousand","1350",""
"Hungary","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","640",""
"Hungary","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","610",""
"Hungary","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","695",""
"Hungary","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","716",""
"Hungary","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","641",""
"Hungary","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","643",""
"Hungary","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","680",""
"Hungary","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","708",""
"Hungary","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","326",""
"Hungary","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","609",""
"Hungary","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","592",""
"Hungary","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","706",""
"Hungary","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","441",""
"Hungary","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","162",""
"India","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","26210",""
"India","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","22507",""
"India","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","20557",""
"India","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","18137",""
"India","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","17284",""
"India","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","17003",""
"India","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","13740",""
"India","Other oil products n.e.c. - Production","2010","Metric tons,  thousand","14542",""
"India","Other oil products n.e.c. - Production","2009","Metric tons,  thousand","12478",""
"India","Other oil products n.e.c. - Production","2008","Metric tons,  thousand","5299",""
"India","Other oil products n.e.c. - Production","2007","Metric tons,  thousand","6266",""
"India","Other oil products n.e.c. - Production","2006","Metric tons,  thousand","4922",""
"India","Other oil products n.e.c. - Production","2005","Metric tons,  thousand","4059",""
"India","Other oil products n.e.c. - Production","2004","Metric tons,  thousand","4352",""
"India","Other oil products n.e.c. - Production","2003","Metric tons,  thousand","6216",""
"India","Other oil products n.e.c. - Production","2002","Metric tons,  thousand","5457",""
"India","Other oil products n.e.c. - Production","2001","Metric tons,  thousand","5710",""
"India","Other oil products n.e.c. - Production","2000","Metric tons,  thousand","6264",""
"India","Other oil products n.e.c. - Production","1999","Metric tons,  thousand","3419",""
"India","Other oil products n.e.c. - Production","1998","Metric tons,  thousand","2362",""
"India","Other oil products n.e.c. - Production","1997","Metric tons,  thousand","2329",""
"India","Other oil products n.e.c. - Production","1996","Metric tons,  thousand","2527",""
"India","Other oil products n.e.c. - Production","1995","Metric tons,  thousand","2395",""
"India","Other oil products n.e.c. - Production","1994","Metric tons,  thousand","2388",""
"India","Other oil products n.e.c. - Production","1993","Metric tons,  thousand","2263",""
"India","Other oil products n.e.c. - Production","1992","Metric tons,  thousand","2900",""
"India","Other oil products n.e.c. - Production","1991","Metric tons,  thousand","2816",""
"India","Other oil products n.e.c. - Production","1990","Metric tons,  thousand","2670",""
"Indonesia","Other oil products n.e.c. - Production","2017","Metric tons,  thousand","4195",""
"Indonesia","Other oil products n.e.c. - Production","2016","Metric tons,  thousand","2689",""
"Indonesia","Other oil products n.e.c. - Production","2015","Metric tons,  thousand","3684",""
"Indonesia","Other oil products n.e.c. - Production","2014","Metric tons,  thousand","3314",""
"Indonesia","Other oil products n.e.c. - Production","2013","Metric tons,  thousand","1524",""
"Indonesia","Other oil products n.e.c. - Production","2012","Metric tons,  thousand","916","1"
"Indonesia","Other oil products n.e.c. - Production","2011","Metric tons,  thousand","964","1"
