"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Lao People's Dem. Rep.","Brown coal - production","2005","Metric tons,  thousand","320",""
"Lao People's Dem. Rep.","Brown coal - production","2004","Metric tons,  thousand","300",""
"Lao People's Dem. Rep.","Brown coal - production","2003","Metric tons,  thousand","252.82",""
"Lao People's Dem. Rep.","Brown coal - production","2002","Metric tons,  thousand","233.92",""
"Lao People's Dem. Rep.","Brown coal - production","2001","Metric tons,  thousand","227.11",""
"Lao People's Dem. Rep.","Brown coal - production","2000","Metric tons,  thousand","214.09",""
"Lao People's Dem. Rep.","Brown coal - production","1999","Metric tons,  thousand","210",""
"Lao People's Dem. Rep.","Brown coal - production","1998","Metric tons,  thousand","156",""
"Lao People's Dem. Rep.","Brown coal - production","1997","Metric tons,  thousand","95.4",""
"Lao People's Dem. Rep.","Brown coal - production","1996","Metric tons,  thousand","50.7",""
"Lao People's Dem. Rep.","Brown coal - production","1995","Metric tons,  thousand","23",""
"Lao People's Dem. Rep.","Brown coal - production","1994","Metric tons,  thousand","19","1"
"Lao People's Dem. Rep.","Brown coal - production","1993","Metric tons,  thousand","14","1"
"Lao People's Dem. Rep.","Brown coal - production","1992","Metric tons,  thousand","9","1"
"Lao People's Dem. Rep.","Brown coal - production","1991","Metric tons,  thousand","5","1"
"Lao People's Dem. Rep.","Brown coal - production","1990","Metric tons,  thousand","3",""
"Mexico","Brown coal - production","2018","Metric tons,  thousand","7466",""
"Mexico","Brown coal - production","2017","Metric tons,  thousand","7171",""
"Mexico","Brown coal - production","2016","Metric tons,  thousand","8130",""
"Mexico","Brown coal - production","2015","Metric tons,  thousand","7491",""
"Mexico","Brown coal - production","2014","Metric tons,  thousand","13435",""
"Mexico","Brown coal - production","2013","Metric tons,  thousand","13065",""
"Mexico","Brown coal - production","2012","Metric tons,  thousand","13656",""
"Mexico","Brown coal - production","2011","Metric tons,  thousand","13718",""
"Mexico","Brown coal - production","2010","Metric tons,  thousand","11247",""
"Mexico","Brown coal - production","2009","Metric tons,  thousand","9497",""
"Mexico","Brown coal - production","2008","Metric tons,  thousand","10403",""
"Mexico","Brown coal - production","2007","Metric tons,  thousand","11887",""
"Mexico","Brown coal - production","2006","Metric tons,  thousand","10882",""
"Mexico","Brown coal - production","2005","Metric tons,  thousand","9941",""
"Mexico","Brown coal - production","2004","Metric tons,  thousand","8964",""
"Mexico","Brown coal - production","2003","Metric tons,  thousand","8502",""
"Mexico","Brown coal - production","2002","Metric tons,  thousand","9238",""
"Mexico","Brown coal - production","2001","Metric tons,  thousand","9219",""
"Mexico","Brown coal - production","2000","Metric tons,  thousand","9130",""
"Mexico","Brown coal - production","1999","Metric tons,  thousand","8379",""
"Mexico","Brown coal - production","1998","Metric tons,  thousand","9091",""
"Mexico","Brown coal - production","1997","Metric tons,  thousand","8499",""
"Mexico","Brown coal - production","1996","Metric tons,  thousand","8593",""
"Mexico","Brown coal - production","1995","Metric tons,  thousand","7675",""
"Mexico","Brown coal - production","1994","Metric tons,  thousand","6795",""
"Mexico","Brown coal - production","1993","Metric tons,  thousand","4905",""
"Mexico","Brown coal - production","1992","Metric tons,  thousand","4499",""
"Mexico","Brown coal - production","1991","Metric tons,  thousand","4142",""
"Mexico","Brown coal - production","1990","Metric tons,  thousand","3970",""
"Mongolia","Brown coal - production","2018","Metric tons,  thousand","7015.3",""
"Mongolia","Brown coal - production","2017","Metric tons,  thousand","6783.2",""
"Mongolia","Brown coal - production","2016","Metric tons,  thousand","6671.7",""
"Mongolia","Brown coal - production","2015","Metric tons,  thousand","5755.3",""
"Mongolia","Brown coal - production","2014","Metric tons,  thousand","6073.2",""
"Mongolia","Brown coal - production","2013","Metric tons,  thousand","6330.2",""
"Mongolia","Brown coal - production","2012","Metric tons,  thousand","6801.9",""
"Mongolia","Brown coal - production","2011","Metric tons,  thousand","5068.1",""
"Mongolia","Brown coal - production","2010","Metric tons,  thousand","5722.5",""
"Mongolia","Brown coal - production","2009","Metric tons,  thousand","4848.6",""
"Mongolia","Brown coal - production","2008","Metric tons,  thousand","4844",""
"Mongolia","Brown coal - production","2007","Metric tons,  thousand","4573",""
"Mongolia","Brown coal - production","2006","Metric tons,  thousand","4421",""
"Mongolia","Brown coal - production","2005","Metric tons,  thousand","4341",""
"Mongolia","Brown coal - production","2004","Metric tons,  thousand","5745",""
"Mongolia","Brown coal - production","2003","Metric tons,  thousand","4742",""
"Mongolia","Brown coal - production","2002","Metric tons,  thousand","4746",""
"Mongolia","Brown coal - production","2001","Metric tons,  thousand","4450",""
"Mongolia","Brown coal - production","2000","Metric tons,  thousand","4178",""
"Mongolia","Brown coal - production","1999","Metric tons,  thousand","4061",""
"Mongolia","Brown coal - production","1998","Metric tons,  thousand","4068",""
"Mongolia","Brown coal - production","1997","Metric tons,  thousand","3753",""
"Mongolia","Brown coal - production","1996","Metric tons,  thousand","3731","1"
"Mongolia","Brown coal - production","1995","Metric tons,  thousand","3581",""
"Mongolia","Brown coal - production","1994","Metric tons,  thousand","3655",""
"Mongolia","Brown coal - production","1993","Metric tons,  thousand","4040",""
"Mongolia","Brown coal - production","1992","Metric tons,  thousand","4290",""
"Mongolia","Brown coal - production","1991","Metric tons,  thousand","4837",""
"Mongolia","Brown coal - production","1990","Metric tons,  thousand","6562",""
"Montenegro","Brown coal - production","2017","Metric tons,  thousand","1475",""
"Montenegro","Brown coal - production","2016","Metric tons,  thousand","1398",""
"Montenegro","Brown coal - production","2015","Metric tons,  thousand","1773",""
"Montenegro","Brown coal - production","2014","Metric tons,  thousand","1655",""
"Montenegro","Brown coal - production","2013","Metric tons,  thousand","1692",""
"Montenegro","Brown coal - production","2012","Metric tons,  thousand","1786",""
"Montenegro","Brown coal - production","2011","Metric tons,  thousand","1973",""
"Montenegro","Brown coal - production","2010","Metric tons,  thousand","1938",""
"Montenegro","Brown coal - production","2009","Metric tons,  thousand","957",""
"Montenegro","Brown coal - production","2008","Metric tons,  thousand","1740",""
"Montenegro","Brown coal - production","2007","Metric tons,  thousand","1203",""
"Montenegro","Brown coal - production","2006","Metric tons,  thousand","1512",""
"Montenegro","Brown coal - production","2005","Metric tons,  thousand","1297",""
"Myanmar","Brown coal - production","2017","Metric tons,  thousand","274",""
"Myanmar","Brown coal - production","2016","Metric tons,  thousand","233",""
"Myanmar","Brown coal - production","2015","Metric tons,  thousand","54",""
"Myanmar","Brown coal - production","2014","Metric tons,  thousand","50",""
"Myanmar","Brown coal - production","2013","Metric tons,  thousand","42",""
"Myanmar","Brown coal - production","2012","Metric tons,  thousand","62",""
"Myanmar","Brown coal - production","2011","Metric tons,  thousand","47",""
"Myanmar","Brown coal - production","2010","Metric tons,  thousand","40",""
"Myanmar","Brown coal - production","2009","Metric tons,  thousand","72",""
"Myanmar","Brown coal - production","2008","Metric tons,  thousand","77",""
"Myanmar","Brown coal - production","2007","Metric tons,  thousand","89",""
"Myanmar","Brown coal - production","2006","Metric tons,  thousand","111",""
"Myanmar","Brown coal - production","2005","Metric tons,  thousand","70",""
"Myanmar","Brown coal - production","2004","Metric tons,  thousand","73",""
"Myanmar","Brown coal - production","2003","Metric tons,  thousand","54",""
"Myanmar","Brown coal - production","2002","Metric tons,  thousand","37",""
"Myanmar","Brown coal - production","2001","Metric tons,  thousand","88",""
"Myanmar","Brown coal - production","2000","Metric tons,  thousand","112",""
"Myanmar","Brown coal - production","1999","Metric tons,  thousand","83",""
"Myanmar","Brown coal - production","1998","Metric tons,  thousand","21",""
"Myanmar","Brown coal - production","1997","Metric tons,  thousand","20",""
"Myanmar","Brown coal - production","1996","Metric tons,  thousand","22",""
"Myanmar","Brown coal - production","1995","Metric tons,  thousand","23",""
"Myanmar","Brown coal - production","1994","Metric tons,  thousand","22",""
"Myanmar","Brown coal - production","1993","Metric tons,  thousand","25",""
"Myanmar","Brown coal - production","1992","Metric tons,  thousand","39",""
"Myanmar","Brown coal - production","1991","Metric tons,  thousand","39",""
"Myanmar","Brown coal - production","1990","Metric tons,  thousand","38",""
"New Zealand","Brown coal - production","2018","Metric tons,  thousand","1891",""
"New Zealand","Brown coal - production","2017","Metric tons,  thousand","1706",""
"New Zealand","Brown coal - production","2016","Metric tons,  thousand","1665",""
"New Zealand","Brown coal - production","2015","Metric tons,  thousand","1990",""
"New Zealand","Brown coal - production","2014","Metric tons,  thousand","2037",""
"New Zealand","Brown coal - production","2013","Metric tons,  thousand","2346",""
"New Zealand","Brown coal - production","2012","Metric tons,  thousand","2650",""
"New Zealand","Brown coal - production","2011","Metric tons,  thousand","2614",""
"New Zealand","Brown coal - production","2010","Metric tons,  thousand","2734",""
"New Zealand","Brown coal - production","2009","Metric tons,  thousand","2478",""
"New Zealand","Brown coal - production","2008","Metric tons,  thousand","2438",""
"New Zealand","Brown coal - production","2007","Metric tons,  thousand","2815",""
"New Zealand","Brown coal - production","2006","Metric tons,  thousand","2904",""
"New Zealand","Brown coal - production","2005","Metric tons,  thousand","2723",""
"New Zealand","Brown coal - production","2004","Metric tons,  thousand","2629",""
"New Zealand","Brown coal - production","2003","Metric tons,  thousand","2828",""
"New Zealand","Brown coal - production","2002","Metric tons,  thousand","2190",""
"New Zealand","Brown coal - production","2001","Metric tons,  thousand","2015",""
"New Zealand","Brown coal - production","2000","Metric tons,  thousand","1763",""
"New Zealand","Brown coal - production","1999","Metric tons,  thousand","1878",""
"New Zealand","Brown coal - production","1998","Metric tons,  thousand","1952",""
"New Zealand","Brown coal - production","1997","Metric tons,  thousand","2163",""
"New Zealand","Brown coal - production","1996","Metric tons,  thousand","1748",""
"New Zealand","Brown coal - production","1995","Metric tons,  thousand","1875",""
"New Zealand","Brown coal - production","1994","Metric tons,  thousand","1768",""
"New Zealand","Brown coal - production","1993","Metric tons,  thousand","2116",""
"New Zealand","Brown coal - production","1992","Metric tons,  thousand","2077",""
"New Zealand","Brown coal - production","1991","Metric tons,  thousand","1950",""
"New Zealand","Brown coal - production","1990","Metric tons,  thousand","1915",""
"North Macedonia","Brown coal - production","2017","Metric tons,  thousand","5093.721",""
"North Macedonia","Brown coal - production","2016","Metric tons,  thousand","5152.286",""
"North Macedonia","Brown coal - production","2015","Metric tons,  thousand","5936.741",""
"North Macedonia","Brown coal - production","2014","Metric tons,  thousand","6481.925",""
"North Macedonia","Brown coal - production","2013","Metric tons,  thousand","6686.388",""
"North Macedonia","Brown coal - production","2012","Metric tons,  thousand","7310.906",""
"North Macedonia","Brown coal - production","2011","Metric tons,  thousand","8208.803",""
"North Macedonia","Brown coal - production","2010","Metric tons,  thousand","6724.351",""
"North Macedonia","Brown coal - production","2009","Metric tons,  thousand","7426.052",""
"North Macedonia","Brown coal - production","2008","Metric tons,  thousand","7630.424",""
"North Macedonia","Brown coal - production","2007","Metric tons,  thousand","6509.543",""
"North Macedonia","Brown coal - production","2006","Metric tons,  thousand","6639",""
"North Macedonia","Brown coal - production","2005","Metric tons,  thousand","6881",""
"North Macedonia","Brown coal - production","2004","Metric tons,  thousand","7245",""
"North Macedonia","Brown coal - production","2003","Metric tons,  thousand","7382",""
"North Macedonia","Brown coal - production","2002","Metric tons,  thousand","7580",""
"North Macedonia","Brown coal - production","2001","Metric tons,  thousand","8106",""
"North Macedonia","Brown coal - production","2000","Metric tons,  thousand","7516",""
"North Macedonia","Brown coal - production","1999","Metric tons,  thousand","7375",""
"North Macedonia","Brown coal - production","1998","Metric tons,  thousand","8176",""
"North Macedonia","Brown coal - production","1997","Metric tons,  thousand","6700",""
"North Macedonia","Brown coal - production","1996","Metric tons,  thousand","7145",""
"North Macedonia","Brown coal - production","1995","Metric tons,  thousand","7249",""
"North Macedonia","Brown coal - production","1994","Metric tons,  thousand","6860",""
"North Macedonia","Brown coal - production","1993","Metric tons,  thousand","6917",""
"North Macedonia","Brown coal - production","1992","Metric tons,  thousand","6978",""
"Philippines","Brown coal - production","2017","Metric tons,  thousand","11932.3",""
"Philippines","Brown coal - production","2016","Metric tons,  thousand","11211.3",""
"Philippines","Brown coal - production","2015","Metric tons,  thousand","7377.6",""
"Philippines","Brown coal - production","2014","Metric tons,  thousand","7601.3",""
"Philippines","Brown coal - production","2013","Metric tons,  thousand","7100",""
"Philippines","Brown coal - production","2012","Metric tons,  thousand","7340",""
"Philippines","Brown coal - production","2011","Metric tons,  thousand","6911.5",""
"Philippines","Brown coal - production","2010","Metric tons,  thousand","6650.4",""
"Philippines","Brown coal - production","2009","Metric tons,  thousand","4687.3",""
"Philippines","Brown coal - production","2008","Metric tons,  thousand","3609.316",""
"Philippines","Brown coal - production","2007","Metric tons,  thousand","3401.136",""
"Philippines","Brown coal - production","2006","Metric tons,  thousand","2298",""
"Philippines","Brown coal - production","2005","Metric tons,  thousand","2828",""
"Philippines","Brown coal - production","2004","Metric tons,  thousand","2727",""
"Philippines","Brown coal - production","2003","Metric tons,  thousand","2029",""
"Philippines","Brown coal - production","2002","Metric tons,  thousand","1665",""
"Philippines","Brown coal - production","2001","Metric tons,  thousand","1227",""
"Philippines","Brown coal - production","2000","Metric tons,  thousand","1353",""
"Philippines","Brown coal - production","1999","Metric tons,  thousand","998",""
"Philippines","Brown coal - production","1998","Metric tons,  thousand","999",""
"Philippines","Brown coal - production","1997","Metric tons,  thousand","1079",""
"Philippines","Brown coal - production","1996","Metric tons,  thousand","1106",""
"Philippines","Brown coal - production","1995","Metric tons,  thousand","1318",""
"Philippines","Brown coal - production","1994","Metric tons,  thousand","1449",""
"Philippines","Brown coal - production","1993","Metric tons,  thousand","1582",""
"Philippines","Brown coal - production","1992","Metric tons,  thousand","1661",""
"Philippines","Brown coal - production","1991","Metric tons,  thousand","1262",""
"Philippines","Brown coal - production","1990","Metric tons,  thousand","1243",""
"Poland","Brown coal - production","2018","Metric tons,  thousand","58571",""
"Poland","Brown coal - production","2017","Metric tons,  thousand","61161",""
"Poland","Brown coal - production","2016","Metric tons,  thousand","60246",""
"Poland","Brown coal - production","2015","Metric tons,  thousand","63128",""
"Poland","Brown coal - production","2014","Metric tons,  thousand","63877",""
"Poland","Brown coal - production","2013","Metric tons,  thousand","65849",""
"Poland","Brown coal - production","2012","Metric tons,  thousand","64280",""
"Poland","Brown coal - production","2011","Metric tons,  thousand","62841",""
"Poland","Brown coal - production","2010","Metric tons,  thousand","56510",""
"Poland","Brown coal - production","2009","Metric tons,  thousand","57108",""
"Poland","Brown coal - production","2008","Metric tons,  thousand","59668",""
"Poland","Brown coal - production","2007","Metric tons,  thousand","57538",""
"Poland","Brown coal - production","2006","Metric tons,  thousand","60844",""
"Poland","Brown coal - production","2005","Metric tons,  thousand","61636",""
"Poland","Brown coal - production","2004","Metric tons,  thousand","61198",""
"Poland","Brown coal - production","2003","Metric tons,  thousand","60920",""
"Poland","Brown coal - production","2002","Metric tons,  thousand","58210",""
"Poland","Brown coal - production","2001","Metric tons,  thousand","59552",""
"Poland","Brown coal - production","2000","Metric tons,  thousand","59484",""
"Poland","Brown coal - production","1999","Metric tons,  thousand","60839",""
"Poland","Brown coal - production","1998","Metric tons,  thousand","62820",""
"Poland","Brown coal - production","1997","Metric tons,  thousand","63169",""
"Poland","Brown coal - production","1996","Metric tons,  thousand","63845",""
"Poland","Brown coal - production","1995","Metric tons,  thousand","63547",""
"Poland","Brown coal - production","1994","Metric tons,  thousand","66770",""
"Poland","Brown coal - production","1993","Metric tons,  thousand","68105",""
"Poland","Brown coal - production","1992","Metric tons,  thousand","66852",""
"Poland","Brown coal - production","1991","Metric tons,  thousand","69406",""
"Poland","Brown coal - production","1990","Metric tons,  thousand","67584",""
"Portugal","Brown coal - production","1994","Metric tons,  thousand","147",""
"Portugal","Brown coal - production","1993","Metric tons,  thousand","197",""
"Portugal","Brown coal - production","1992","Metric tons,  thousand","221",""
"Portugal","Brown coal - production","1991","Metric tons,  thousand","270",""
"Portugal","Brown coal - production","1990","Metric tons,  thousand","281",""
"Romania","Brown coal - production","2017","Metric tons,  thousand","25752",""
"Romania","Brown coal - production","2016","Metric tons,  thousand","22980",""
"Romania","Brown coal - production","2015","Metric tons,  thousand","25493",""
"Romania","Brown coal - production","2014","Metric tons,  thousand","23565",""
"Romania","Brown coal - production","2013","Metric tons,  thousand","24721",""
"Romania","Brown coal - production","2012","Metric tons,  thousand","33945",""
"Romania","Brown coal - production","2011","Metric tons,  thousand","35512",""
"Romania","Brown coal - production","2010","Metric tons,  thousand","31127",""
"Romania","Brown coal - production","2009","Metric tons,  thousand","33961",""
"Romania","Brown coal - production","2008","Metric tons,  thousand","35861",""
"Romania","Brown coal - production","2007","Metric tons,  thousand","35780",""
"Romania","Brown coal - production","2006","Metric tons,  thousand","34923",""
"Romania","Brown coal - production","2005","Metric tons,  thousand","31106",""
"Romania","Brown coal - production","2004","Metric tons,  thousand","31792",""
"Romania","Brown coal - production","2003","Metric tons,  thousand","33053",""
"Romania","Brown coal - production","2002","Metric tons,  thousand","30401",""
"Romania","Brown coal - production","2001","Metric tons,  thousand","33168",""
"Romania","Brown coal - production","2000","Metric tons,  thousand","29004",""
"Romania","Brown coal - production","1999","Metric tons,  thousand","22772",""
"Romania","Brown coal - production","1998","Metric tons,  thousand","26037",""
"Romania","Brown coal - production","1997","Metric tons,  thousand","33473",""
"Romania","Brown coal - production","1996","Metric tons,  thousand","41547",""
"Romania","Brown coal - production","1995","Metric tons,  thousand","40762",""
"Romania","Brown coal - production","1994","Metric tons,  thousand","39182",""
"Romania","Brown coal - production","1993","Metric tons,  thousand","38527",""
"Romania","Brown coal - production","1992","Metric tons,  thousand","34272",""
"Romania","Brown coal - production","1991","Metric tons,  thousand","28578",""
"Romania","Brown coal - production","1990","Metric tons,  thousand","33737",""
"Russian Federation","Brown coal - production","2017","Metric tons,  thousand","74886",""
"Russian Federation","Brown coal - production","2016","Metric tons,  thousand","73485",""
"Russian Federation","Brown coal - production","2015","Metric tons,  thousand","73629",""
"Russian Federation","Brown coal - production","2014","Metric tons,  thousand","68893",""
"Russian Federation","Brown coal - production","2013","Metric tons,  thousand","73680",""
"Russian Federation","Brown coal - production","2012","Metric tons,  thousand","77299",""
"Russian Federation","Brown coal - production","2011","Metric tons,  thousand","76352",""
"Russian Federation","Brown coal - production","2010","Metric tons,  thousand","76121",""
"Russian Federation","Brown coal - production","2009","Metric tons,  thousand","69011",""
"Russian Federation","Brown coal - production","2008","Metric tons,  thousand","82530",""
"Russian Federation","Brown coal - production","2007","Metric tons,  thousand","71143",""
"Russian Federation","Brown coal - production","2006","Metric tons,  thousand","74148",""
"Russian Federation","Brown coal - production","2005","Metric tons,  thousand","73668",""
"Russian Federation","Brown coal - production","2004","Metric tons,  thousand","69186",""
"Russian Federation","Brown coal - production","2003","Metric tons,  thousand","79544",""
"Russian Federation","Brown coal - production","2002","Metric tons,  thousand","74034",""
"Russian Federation","Brown coal - production","2001","Metric tons,  thousand","83271",""
"Russian Federation","Brown coal - production","2000","Metric tons,  thousand","87786",""
"Russian Federation","Brown coal - production","1999","Metric tons,  thousand","82738",""
"Russian Federation","Brown coal - production","1998","Metric tons,  thousand","78132",""
"Russian Federation","Brown coal - production","1997","Metric tons,  thousand","82668",""
"Russian Federation","Brown coal - production","1996","Metric tons,  thousand","87474",""
"Russian Federation","Brown coal - production","1995","Metric tons,  thousand","83317",""
"Russian Federation","Brown coal - production","1994","Metric tons,  thousand","92433",""
"Russian Federation","Brown coal - production","1993","Metric tons,  thousand","109395",""
"Russian Federation","Brown coal - production","1992","Metric tons,  thousand","123027",""
"Serbia","Brown coal - production","2017","Metric tons,  thousand","39805.959",""
"Serbia","Brown coal - production","2016","Metric tons,  thousand","38440",""
"Serbia","Brown coal - production","2015","Metric tons,  thousand","37826",""
"Serbia","Brown coal - production","2014","Metric tons,  thousand","30011",""
"Serbia","Brown coal - production","2013","Metric tons,  thousand","40297",""
"Serbia","Brown coal - production","2012","Metric tons,  thousand","38234",""
"Serbia","Brown coal - production","2011","Metric tons,  thousand","41105",""
"Serbia","Brown coal - production","2010","Metric tons,  thousand","37976",""
"Serbia","Brown coal - production","2009","Metric tons,  thousand","38499",""
"Serbia","Brown coal - production","2008","Metric tons,  thousand","38709",""
"Serbia","Brown coal - production","2007","Metric tons,  thousand","37148",""
"Serbia","Brown coal - production","2006","Metric tons,  thousand","36780",""
"Serbia","Brown coal - production","2005","Metric tons,  thousand","35100",""
"Serbia and Montenegro","Brown coal - production","2004","Metric tons,  thousand","41085",""
"Serbia and Montenegro","Brown coal - production","2003","Metric tons,  thousand","40225",""
"Serbia and Montenegro","Brown coal - production","2002","Metric tons,  thousand","38328",""
"Serbia and Montenegro","Brown coal - production","2001","Metric tons,  thousand","36270",""
"Serbia and Montenegro","Brown coal - production","2000","Metric tons,  thousand","36918",""
"Serbia and Montenegro","Brown coal - production","1999","Metric tons,  thousand","33050",""
"Serbia and Montenegro","Brown coal - production","1998","Metric tons,  thousand","43971",""
"Serbia and Montenegro","Brown coal - production","1997","Metric tons,  thousand","40563",""
"Serbia and Montenegro","Brown coal - production","1996","Metric tons,  thousand","38367",""
"Serbia and Montenegro","Brown coal - production","1995","Metric tons,  thousand","39939",""
"Serbia and Montenegro","Brown coal - production","1994","Metric tons,  thousand","38269",""
"Serbia and Montenegro","Brown coal - production","1993","Metric tons,  thousand","37360",""
"Serbia and Montenegro","Brown coal - production","1992","Metric tons,  thousand","40003",""
"Slovakia","Brown coal - production","2018","Metric tons,  thousand","1503",""
"Slovakia","Brown coal - production","2017","Metric tons,  thousand","1834",""
"Slovakia","Brown coal - production","2016","Metric tons,  thousand","1847",""
"Slovakia","Brown coal - production","2015","Metric tons,  thousand","1939",""
"Slovakia","Brown coal - production","2014","Metric tons,  thousand","2188",""
"Slovakia","Brown coal - production","2013","Metric tons,  thousand","2353",""
"Slovakia","Brown coal - production","2012","Metric tons,  thousand","2292",""
"Slovakia","Brown coal - production","2011","Metric tons,  thousand","2376",""
"Slovakia","Brown coal - production","2010","Metric tons,  thousand","2378",""
"Slovakia","Brown coal - production","2009","Metric tons,  thousand","2573",""
"Slovakia","Brown coal - production","2008","Metric tons,  thousand","2423",""
"Slovakia","Brown coal - production","2007","Metric tons,  thousand","2111",""
"Slovakia","Brown coal - production","2006","Metric tons,  thousand","2201",""
"Slovakia","Brown coal - production","2005","Metric tons,  thousand","2511",""
"Slovakia","Brown coal - production","2004","Metric tons,  thousand","2952",""
"Slovakia","Brown coal - production","2003","Metric tons,  thousand","3097",""
"Slovakia","Brown coal - production","2002","Metric tons,  thousand","3404",""
"Slovakia","Brown coal - production","2001","Metric tons,  thousand","3424",""
"Slovakia","Brown coal - production","2000","Metric tons,  thousand","3648",""
"Slovakia","Brown coal - production","1999","Metric tons,  thousand","3748",""
"Slovakia","Brown coal - production","1998","Metric tons,  thousand","3951",""
"Slovakia","Brown coal - production","1997","Metric tons,  thousand","3915",""
"Slovakia","Brown coal - production","1996","Metric tons,  thousand","3829",""
"Slovakia","Brown coal - production","1995","Metric tons,  thousand","3759",""
"Slovakia","Brown coal - production","1994","Metric tons,  thousand","3634",""
"Slovakia","Brown coal - production","1993","Metric tons,  thousand","3547",""
"Slovakia","Brown coal - production","1992","Metric tons,  thousand","3497",""
"Slovenia","Brown coal - production","2018","Metric tons,  thousand","3217",""
"Slovenia","Brown coal - production","2017","Metric tons,  thousand","3356",""
"Slovenia","Brown coal - production","2016","Metric tons,  thousand","3349",""
"Slovenia","Brown coal - production","2015","Metric tons,  thousand","3168",""
"Slovenia","Brown coal - production","2014","Metric tons,  thousand","3108",""
"Slovenia","Brown coal - production","2013","Metric tons,  thousand","3876",""
"Slovenia","Brown coal - production","2012","Metric tons,  thousand","4278",""
"Slovenia","Brown coal - production","2011","Metric tons,  thousand","4501",""
"Slovenia","Brown coal - production","2010","Metric tons,  thousand","4430",""
"Slovenia","Brown coal - production","2009","Metric tons,  thousand","4429",""
"Slovenia","Brown coal - production","2008","Metric tons,  thousand","4520",""
"Slovenia","Brown coal - production","2007","Metric tons,  thousand","4535",""
"Slovenia","Brown coal - production","2006","Metric tons,  thousand","4522",""
"Slovenia","Brown coal - production","2005","Metric tons,  thousand","4540",""
"Slovenia","Brown coal - production","2004","Metric tons,  thousand","4809",""
"Slovenia","Brown coal - production","2003","Metric tons,  thousand","4830",""
"Slovenia","Brown coal - production","2002","Metric tons,  thousand","4686",""
"Slovenia","Brown coal - production","2001","Metric tons,  thousand","4133",""
"Slovenia","Brown coal - production","2000","Metric tons,  thousand","4480",""
"Slovenia","Brown coal - production","1999","Metric tons,  thousand","4556",""
"Slovenia","Brown coal - production","1998","Metric tons,  thousand","4875",""
"Slovenia","Brown coal - production","1997","Metric tons,  thousand","4930",""
"Slovenia","Brown coal - production","1996","Metric tons,  thousand","4767",""
"Slovenia","Brown coal - production","1995","Metric tons,  thousand","4884",""
"Slovenia","Brown coal - production","1994","Metric tons,  thousand","4854",""
"Slovenia","Brown coal - production","1993","Metric tons,  thousand","5121",""
"Slovenia","Brown coal - production","1992","Metric tons,  thousand","5574",""
"Spain","Brown coal - production","2018","Metric tons,  thousand","1630",""
"Spain","Brown coal - production","2017","Metric tons,  thousand","1816",""
"Spain","Brown coal - production","2016","Metric tons,  thousand","730",""
"Spain","Brown coal - production","2015","Metric tons,  thousand","1317",""
"Spain","Brown coal - production","2014","Metric tons,  thousand","1230",""
"Spain","Brown coal - production","2013","Metric tons,  thousand","1826",""
"Spain","Brown coal - production","2012","Metric tons,  thousand","2271",""
"Spain","Brown coal - production","2011","Metric tons,  thousand","2359",""
"Spain","Brown coal - production","2010","Metric tons,  thousand","2444",""
"Spain","Brown coal - production","2009","Metric tons,  thousand","2493",""
"Spain","Brown coal - production","2008","Metric tons,  thousand","2873",""
"Spain","Brown coal - production","2007","Metric tons,  thousand","9309",""
"Spain","Brown coal - production","2006","Metric tons,  thousand","10094",""
"Spain","Brown coal - production","2005","Metric tons,  thousand","10933",""
"Spain","Brown coal - production","2004","Metric tons,  thousand","11576",""
"Spain","Brown coal - production","2003","Metric tons,  thousand","11156",""
"Spain","Brown coal - production","2002","Metric tons,  thousand","12282",""
"Spain","Brown coal - production","2001","Metric tons,  thousand","12222",""
"Spain","Brown coal - production","2000","Metric tons,  thousand","12154",""
"Spain","Brown coal - production","1999","Metric tons,  thousand","12527",""
"Spain","Brown coal - production","1998","Metric tons,  thousand","13673",""
"Spain","Brown coal - production","1997","Metric tons,  thousand","12579",""
"Spain","Brown coal - production","1996","Metric tons,  thousand","13677",""
"Spain","Brown coal - production","1995","Metric tons,  thousand","14808",""
"Spain","Brown coal - production","1994","Metric tons,  thousand","15498",""
"Spain","Brown coal - production","1993","Metric tons,  thousand","17458",""
"Spain","Brown coal - production","1992","Metric tons,  thousand","18681",""
"Spain","Brown coal - production","1991","Metric tons,  thousand","19646",""
"Spain","Brown coal - production","1990","Metric tons,  thousand","21070",""
"Tajikistan","Brown coal - production","2018","Metric tons,  thousand","65.1",""
"Tajikistan","Brown coal - production","2017","Metric tons,  thousand","53",""
"Tajikistan","Brown coal - production","2016","Metric tons,  thousand","50.4",""
"Tajikistan","Brown coal - production","2015","Metric tons,  thousand","57",""
"Tajikistan","Brown coal - production","2014","Metric tons,  thousand","56",""
"Tajikistan","Brown coal - production","2013","Metric tons,  thousand","34",""
"Tajikistan","Brown coal - production","2012","Metric tons,  thousand","93.6",""
"Tajikistan","Brown coal - production","2011","Metric tons,  thousand","60.6",""
"Tajikistan","Brown coal - production","2010","Metric tons,  thousand","58.5",""
"Tajikistan","Brown coal - production","2009","Metric tons,  thousand","34.4",""
"Tajikistan","Brown coal - production","2008","Metric tons,  thousand","32.7",""
"Tajikistan","Brown coal - production","2007","Metric tons,  thousand","26.8",""
"Tajikistan","Brown coal - production","2006","Metric tons,  thousand","23",""
"Tajikistan","Brown coal - production","2005","Metric tons,  thousand","15",""
