HDI Rank,Country,1980,1985,1990,1995,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013
93,Dominica,..,..,..,..,0.61705439,0.61705439,0.61705439,0.61705439,0.607498001,0.607498001,0.607498001,0.607498001,0.607498001,0.607498001
102,Dominican Republic,0.393130707,0.45234447,0.481013889,0.510127246,0.539739218,0.5758902,0.579026505,0.582162809,0.582725567,0.583288325,0.583851083,0.586845128,0.590170542,0.590170542
98,Ecuador,0.507444444,0.550266667,0.554533333,0.545754722,0.547010556,0.582970833,0.585144167,0.5873175,0.589490833,0.591664167,0.5938375,0.5938375,0.5938375,0.5938375
110,Egypt,0.279444444,0.348633333,0.385544444,0.433766667,0.485988889,0.525222222,0.534422222,0.543622222,0.552822222,0.562022222,0.573444444,0.573444444,0.573444444,0.573444444
115,El Salvador,0.3173,0.340316667,0.366988889,0.412557152,0.46914978,0.528114675,0.530574306,0.529831282,0.531281217,0.536777539,0.540886972,0.547774182,0.553261879,0.553261879
144,Equatorial Guinea,..,..,..,..,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111,0.414911111
182,Eritrea,..,..,..,..,..,..,..,..,..,..,0.227513722,0.227513722,0.227513722,0.227513722
33,Estonia,..,..,0.674222222,0.704655556,0.807666667,0.855133333,0.853035556,0.853715556,0.851617778,0.852297778,0.858533333,0.858533333,0.858533333,0.858533333
173,Ethiopia,..,..,..,..,0.168649644,0.232538533,0.252020308,0.281042718,0.300524493,0.305191453,0.300317778,0.313744195,0.316521973,0.316521973
88,Fiji,0.498166667,0.51679,0.55664937,0.608793414,0.670839824,0.693529543,0.709511067,0.723082762,0.735180031,0.747277301,0.75937457,0.766517427,0.766517427,0.766517427
24,Finland,0.644511111,0.665166667,0.6907,0.758011111,0.765366667,0.811566667,0.815604444,0.814086667,0.815346667,0.808273333,0.812311111,0.815088889,0.815088889,0.815088889
20,France,0.543104444,0.570518889,0.632524444,0.728363953,0.760927806,0.789654064,0.791566298,0.796256309,0.799882878,0.802689065,0.807183139,0.812564956,0.815549416,0.815549416
112,Gabon,0.380444444,0.433885185,0.473566667,0.510222222,0.545166667,0.570833333,0.574533333,0.578233333,0.581933333,0.585633333,0.589333333,0.589333333,0.589333333,0.589333333
172,Gambia,0.162000556,0.171133889,0.191166667,0.209866667,0.255696581,0.307226496,0.318065812,0.328905128,0.339744444,0.342677778,0.345611111,0.345611111,0.345611111,0.345611111
79,Georgia,..,..,..,..,..,0.753666667,0.750888889,0.767555556,0.759222222,0.770333333,0.770333333,0.770333333,0.770333333,0.770333333
6,Germany,0.590333333,0.599533333,0.645877778,0.7388,0.7873,0.858009607,0.872151528,0.874939627,0.87747782,0.878565114,0.878844837,0.884371952,0.884371952,0.884371952
138,Ghana,0.327333333,0.357833333,0.503244444,0.4107,0.432522222,0.459566667,0.476535556,0.496282222,0.516028889,0.521886667,0.534688889,0.544411111,0.552744444,0.552744444
29,Greece,0.54345,0.595007778,0.59629,0.636618889,0.680084444,0.793650913,0.802566232,0.792037106,0.793609492,0.795299021,0.796988551,0.796988551,0.796988551,0.796988551
79,Grenada,..,..,..,..,..,..,..,..,..,..,0.723975689,0.723975689,0.723975689,0.723975689
125,Guatemala,0.247366667,0.261877778,0.290107937,0.318221778,0.365338751,0.398678312,0.40940569,0.428299538,0.439415609,0.450531679,0.461647749,0.472763819,0.483879889,0.483879889
179,Guinea,..,..,..,..,..,0.252778067,0.266666956,0.277778067,0.280555844,0.280555844,0.2861114,0.291666956,0.294444733,0.294444733
177,Guinea-Bissau,..,..,..,..,..,0.314222222,0.325333333,0.325333333,0.325333333,0.325333333,0.325333333,0.325333333,0.325333333,0.325333333
121,Guyana,0.463344444,0.482155556,0.512054889,0.531356833,0.553425444,0.587311111,0.580902222,0.574493333,0.575028889,0.572786667,0.5761,0.581655556,0.581655556,0.581655556
168,Haiti,0.188568333,0.253184722,0.28491625,0.307196979,0.331144374,0.355258436,0.359054582,0.362850728,0.366646874,0.371331111,0.374277778,0.374277778,0.374277778,0.374277778
129,Honduras,0.309755556,0.347174035,0.354499922,0.382620062,0.419294478,0.458039516,0.465750876,0.473462235,0.483152987,0.492380775,0.501608564,0.506669686,0.504963149,0.504963149
15,"Hong Kong, China (SAR)",0.530055556,0.589162,0.626105333,0.639348667,0.647792,0.682944444,0.689828889,0.71338,0.748042222,0.757704444,0.759033333,0.761811111,0.767366667,0.767366667
43,Hungary,0.603922222,0.6254,0.596666667,0.700455556,0.754902628,0.792683034,0.796791848,0.798122883,0.799453919,0.800784955,0.807671546,0.804893768,0.804893768,0.804893768
13,Iceland,0.598133333,0.639033333,0.673211111,0.732455556,0.785633333,0.8293,0.832813333,0.836326667,0.83984,0.843353333,0.846866667,0.846866667,0.846866667,0.846866667
135,India,0.240111111,0.282411111,0.31067037,0.339488889,0.355377778,0.408955556,0.419614444,0.430273333,0.441626667,0.444646667,0.456,0.472666667,0.472666667,0.472666667
108,Indonesia,0.344533333,0.392422222,0.392866667,0.4242,0.521346532,0.559317614,0.564134052,0.565429661,0.566892661,0.587970061,0.594164162,0.603136041,0.603136041,0.603136041
75,Iran (Islamic Republic of),0.309139444,0.332972778,0.381885556,0.4766,0.526477778,0.553644444,0.570162222,0.58668,0.605975556,0.616937778,0.625122222,0.639011111,0.683455556,0.683455556
120,Iraq,0.341,0.341688889,0.362055556,0.380877778,0.400666667,0.456322222,0.458368889,0.460415556,0.462462222,0.464508889,0.466555556,0.466555556,0.466555556,0.466555556
11,Ireland,0.632533333,0.666088889,0.696733333,0.743388889,0.836588889,0.865977778,0.867417778,0.879968889,0.884186667,0.885626667,0.887066667,0.887066667,0.887066667,0.887066667
19,Israel,0.675133333,0.705666667,0.713644444,0.764270645,0.819810883,0.848262796,0.845843937,0.848980633,0.843783996,0.846920692,0.847967317,0.851288075,0.85426783,0.85426783
26,Italy,0.542072222,0.556251111,0.592051111,0.650003333,0.695473333,0.761746439,0.768409423,0.775072406,0.778957611,0.780065038,0.783950244,0.789505799,0.789505799,0.789505799
96,Jamaica,0.4831,0.496177778,0.5271,0.563933333,0.588044444,0.648188889,0.652222222,0.656255556,0.660288889,0.664322222,0.668355556,0.668355556,0.668355556,0.668355556
17,Japan,0.662626667,0.681323333,0.699044444,0.739786643,0.766997045,0.784888889,0.790066667,0.792466667,0.794866667,0.800044444,0.802444444,0.808,0.808,0.808
77,Jordan,0.432855556,0.466166667,0.495133333,0.644324781,0.670799478,0.707470289,0.705921251,0.70714999,0.713934286,0.708218581,0.702502876,0.699725098,0.699725098,0.699725098
70,Kazakhstan,0.533655556,0.581166667,0.606266667,0.633433333,0.682811111,0.7553,0.759471111,0.758086667,0.75948,0.755317778,0.753933333,0.759488889,0.762266667,0.762266667
147,Kenya,0.3481,0.368822222,0.391583333,0.414315385,0.431166667,0.466777778,0.471888889,0.490888889,0.501555556,0.512222222,0.514555556,0.514555556,0.514555556,0.514555556
133,Kiribati,..,..,..,..,..,..,..,..,..,..,0.602070533,0.602070533,0.602070533,0.602070533
,Korea (Democratic People's Republic of),..,..,..,..,..,..,..,..,..,..,..,..,..,..
15,Korea (Republic of),0.565088889,0.638388889,0.678822222,0.7426,0.797144444,0.837025166,0.84252206,0.848018954,0.853515848,0.856234964,0.861731858,0.864509636,0.864509636,0.864509636
46,Kuwait,0.453711111,0.514288889,0.470855556,0.523708405,0.636716936,0.608720207,0.609646469,0.612372722,0.619348054,0.625957916,0.632567777,0.639177638,0.645787499,0.645787499
